435,147,56.9947,50.5237,76.9055,112.994,125.189,90.5942,98.0607,107.021,193.882,264.067,475.868
436,147,69.9367,47.2882,140.371,212.548,128.425,191.642,120.212,69.1901,289.205,333.755,390.003
436,148,58.9858,74.6655,167.251,302.644,193.633,241.667,205.33,99.8029,260.832,274.271,416.385
436,149,45.0482,48.2837,142.362,330.519,200.85,163.02,238.432,130.416,198.859,250.627,462.429
436,150,45.0482,52.5148,125.687,210.308,158.291,120.212,236.441,221.259,159.286,224.246,564.969
436,151,46.0438,50.5237,124.691,106.772,100.55,139.625,188.406,233.454,126.931,198.61,504.49
436,157,74.4167,73.4211,292.938,136.887,186.415,96.8163,70.9323,96.8163,280.245,221.01,279.249
437,148,51.5192,59.9813,182.931,173.971,114.985,244.654,254.61,222.254,221.259,449.238,469.646
437,149,36.3372,57.7414,146.593,201.099,179.197,205.828,182.184,228.477,223.25,379.799,548.543
437,150,52.5148,54.7547,144.353,147.091,181.188,129.42,126.185,194.628,268.049,316.333,590.356
437,151,56.9947,53.5103,170.486,100.55,127.429,130.416,134.149,166.255,249.632,296.92,560.738
437,156,93.8297,74.6655,352.172,177.206,149.082,94.8252,133.154,175.464,240.672,308.12,255.854
437,160,111.252,216.281,193.135,64.2124,74.6655,109.012,62.9679,114.238,233.454,247.641,648.844
437,161,89.5987,195.126,176.708,77.6522,58.9858,116.229,108.016,122.203,297.418,201.597,504.49
437,164,63.4657,106.025,326.04,229.97,85.8654,70.1856,68.9412,89.5987,204.086,225.241,274.271
437,165,66.7012,118.718,357.399,228.974,108.763,71.43,59.9813,61.2257,156.3,177.953,316.084
438,146,64.4613,70.4345,235.694,69.439,55.0036,307.871,253.614,276.263,388.759,361.381,460.438
438,147,84.1232,93.5808,278.502,82.8788,65.2079,253.863,294.68,397.718,270.04,475.868,446.251
438,148,62.4702,95.5719,293.933,185.419,121.207,159.038,227.481,417.132,214.041,559.992,466.66
438,149,67.6968,75.6611,189.153,289.205,165.758,98.8074,175.215,323.302,214.041,515.939,497.273
438,150,45.0482,85.1187,110.256,210.308,166.753,95.8208,137.136,223.25,229.472,431.816,518.926
438,151,71.1812,79.8921,131.909,112.994,89.1009,119.216,154.309,156.051,209.064,346.946,508.721
438,152,73.1722,58.7369,139.127,155.553,118.967,216.032,136.14,134.647,209.064,210.806,447.247
438,156,96.0697,102.79,317.826,129.42,154.309,162.024,187.411,175.464,331.017,295.676,417.629
438,157,121.207,165.758,240.921,76.6566,127.429,182.433,195.375,193.633,309.613,295.676,634.408
438,158,168.993,228.725,148.584,64.2124,83.8743,122.203,165.26,166.255,295.427,340.724,646.853
438,162,86.3631,204.584,138.131,83.8743,74.6655,58.9858,73.9189,182.433,311.604,310.111,564.969
438,165,64.4613,164.762,388.51,189.65,91.092,66.2035,70.9323,74.4167,240.672,278.502,368.35
438,166,78.6477,164.762,256.601,218.521,117.972,91.8386,74.9144,76.4077,191.89,290.698,465.664
438,169,55.7503,104.034,151.571,156.549,164.513,127.429,162.273,195.873,141.118,230.219,479.851
439,146,51.5192,141.616,146.593,115.98,120.212,169.242,157.295,284.476,525.894,409.416,507.477
439,147,71.1812,128.176,230.717,156.549,192.637,132.407,152.318,324.297,726.994,428.829,564.969
439,148,74.4167,109.261,286.716,250.876,220.512,121.207,98.0607,256.849,708.576,510.712,558.747
439,149,74.4167,89.3498,193.135,277.756,261.827,160.033,105.03,207.072,617.235,618.231,504.49
439,150,68.9412,102.79,137.136,130.665,192.637,193.633,137.136,173.224,536.099,594.587,516.686
439,151,80.8877,73.4211,165.26,111.003,72.4256,215.037,149.331,134.647,400.954,549.538,501.504
439,158,221.01,222.503,112.247,78.8966,68.4434,182.433,229.472,276.263,218.272,677.714,903.702
439,159,174.468,225.49,183.926,66.4523,72.4256,88.6031,157.295,179.446,316.831,431.816,1063.24
439,160,124.443,152.069,189.153,55.0036,49.777,56.9947,90.0964,79.3944,391.745,291.693,748.149
439,163,113.492,203.588,221.259,147.091,144.851,81.6343,91.092,201.846,408.172,316.333,498.268
439,164,93.8297,190.895,274.271,156.549,133.651,54.0081,70.9323,149.829,283.231,357.15,492.295
439,166,105.776,193.135,251.374,203.09,154.309,77.4033,60.9769,81.6343,184.673,374.572,463.673
439,167,80.8877,169.989,252.37,196.868,141.865,146.842,99.0563,105.03,193.882,371.586,574.178
439,169,51.5192,97.563,115.234,124.443,149.082,158.042,145.1,231.463,131.909,251.872,519.921
440,147,73.1722,149.082,413.398,278.751,290.947,145.847,161.278,258.094,510.712,609.022,436.047
440,148,64.4613,130.167,541.076,324.297,257.845,153.811,221.508,202.841,423.354,530.125,669.252
440,149,80.8877,91.3409,317.826,294.182,175.962,156.051,202.344,232.459,334.999,478.108,779.757
440,150,77.6522,98.8074,157.793,125.438,107.767,132.407,153.313,273.276,365.363,503.495,865.871
440,151,99.3052,84.1232,174.468,127.429,128.425,251.872,108.016,207.072,415.14,395.976,1024.41
440,152,126.434,95.5719,209.81,158.54,130.416,330.271,117.225,154.06,336.99,282.485,987.576
440,153,138.38,166.753,197.366,139.873,92.0875,215.037,126.185,152.815,267.054,300.902,511.708
440,157,251.623,185.668,105.03,79.8921,135.642,305.88,268.547,277.258,618.231,524.152,638.639
440,160,162.522,172.229,178.7,97.3141,66.2035,80.3899,133.154,173.224,236.441,585.378,666.266
440,164,138.38,205.579,208.815,154.309,159.535,85.6165,90.0964,126.434,551.281,489.308,661.039
440,165,138.38,218.272,215.037,207.321,142.86,63.2168,80.141,95.8208,312.6,402.198,794.193
440,166,134.149,197.366,241.916,257.098,150.078,81.6343,82.1321,72.4256,223.25,525.148,539.334
440,167,117.723,138.629,252.37,227.979,182.184,81.6343,103.038,87.6076,237.436,390.003,512.703
440,168,67.6968,129.171,188.157,154.309,183.179,123.447,137.136,114.238,193.882,441.024,541.325
440,170,48.2837,92.3364,126.683,104.781,122.203,116.229,132.158,174.22,140.122,235.445,521.912
441,144,56.9947,56.7458,78.8966,150.327,167.749,126.434,133.154,193.633,662.035,239.428,276.263
441,145,68.9412,84.1232,166.255,243.41,243.161,162.024,145.1,273.276,723.011,306.129,590.356
441,146,69.9367,148.087,283.48,307.622,289.951,298.662,173.224,283.48,676.221,393.985,894.493
441,147,77.6522,253.863,384.279,306.627,241.17,381.292,232.459,210.059,574.676,589.609,962.937
441,148,97.0652,234.948,338.733,226.983,140.869,378.305,263.569,201.846,648.844,753.375,974.385
441,149,105.776,133.402,171.482,152.318,108.763,259.089,195.375,191.642,714.798,768.806,1015.2
441,150,107.021,116.478,123.696,134.647,105.527,127.429,119.216,188.655,492.295,923.364,798.175
441,151,96.0697,92.3364,223.25,164.762,108.763,106.025,84.1232,142.611,236.441,1024.66,591.6
441,152,138.38,113.492,229.472,108.763,97.3141,123.447,110.007,150.824,238.432,566.96,636.648
441,153,186.415,204.584,222.254,127.429,96.3186,94.8252,146.096,207.072,380.794,276.263,543.316
441,155,161.278,187.908,145.349,205.081,151.073,169.242,153.313,219.268,891.507,529.13,676.47
441,156,204.832,164.762,135.145,114.985,121.207,259.089,321.56,292.689,683.19,863.88,865.871
441,158,338.484,201.597,113.243,84.8698,92.0875,201.846,256.601,484.331,707.58,944.768,1119.49
441,159,175.464,194.13,130.914,117.225,104.532,150.824,188.406,316.084,837.747,578.409,1324.32
441,160,143.856,181.437,110.256,194.877,134.647,99.8029,141.118,220.263,548.294,562.978,751.135
441,162,227.73,209.81,236.939,211.303,262.823,86.612,74.9144,139.625,501.504,490.304,707.083
441,163,237.436,177.455,254.61,159.535,231.961,116.229,115.234,206.077,497.521,531.121,788.966
441,164,164.513,212.05,221.259,126.434,170.735,99.8029,134.149,169.242,405.185,926.351,674.479
441,165,161.278,187.908,186.913,189.65,129.42,81.6343,72.9233,120.212,432.562,762.584,857.658
441,166,195.126,153.313,225.49,245.65,134.647,62.2213,81.1366,83.6254,218.272,425.842,1038.85
441,167,140.62,137.385,236.939,239.428,117.972,89.5987,73.9189,90.5942,218.272,436.047,707.083
441,168,66.7012,146.842,181.686,190.646,176.957,135.642,84.1232,96.8163,229.472,351.177,588.364
441,169,77.6522,117.474,138.131,143.109,185.419,90.5942,158.291,145.847,202.095,398.216,620.222
442,144,69.9367,70.4345,284.725,320.066,209.064,106.025,134.149,338.484,339.977,368.35,376.563
442,145,84.1232,134.398,357.399,355.408,214.29,213.046,260.583,341.719,480.099,662.283,929.337
442,146,84.1232,240.174,422.856,297.418,240.174,436.545,540.33,464.917,612.257,839.241,1425.61
442,147,81.8832,279,466.411,194.877,197.615,519.174,788.966,736.451,625.448,923.364,1496.3
442,148,96.0697,181.437,312.6,135.642,109.758,316.084,613.502,729.233,478.108,977.621,1248.66
442,149,92.8342,99.8029,114.238,127.429,104.532,156.051,304.635,399.71,433.558,852.681,1170.76
442,150,115.732,91.3409,128.923,101.545,107.767,97.8119,172.229,223.25,337.986,512.703,1230.24
442,151,138.38,85.1187,260.832,102.541,112.745,98.8074,129.171,185.668,257.845,328.528,848.449
442,152,130.914,217.277,274.271,83.8743,91.092,142.611,111.003,180.442,619.226,230.219,336.742
442,156,387.514,223.499,149.58,102.541,142.86,357.897,306.627,301.898,932.075,1235.47,1490.08
442,157,352.67,180.442,134.149,118.22,92.0875,225.241,414.892,566.96,689.412,988.821,1678.48
442,158,254.858,206.824,144.353,124.443,105.527,171.233,356.901,764.824,544.312,1084.89,1025.41
442,159,187.411,184.673,169.242,160.531,139.873,184.424,227.481,555.761,486.322,899.72,979.363
442,160,274.271,256.103,173.473,294.182,153.313,128.425,131.162,238.681,518.926,520.917,1090.86
442,161,258.094,267.552,249.383,396.723,212.299,68.1945,75.91,162.024,430.571,409.416,630.426
442,162,181.935,189.899,310.609,294.182,318.822,119.216,91.092,163.02,446.749,688.914,489.059
442,163,226.485,175.215,277.258,182.433,282.485,165.26,167.251,281.489,841.73,728.736,915.897
442,164,262.325,193.135,246.147,113.989,229.721,120.212,226.485,282.485,607.031,760.593,1179.96
442,165,255.854,204.584,217.028,111.998,125.189,98.8074,152.318,209.064,419.371,1115.75,850.441
442,166,176.46,172.229,229.472,162.771,85.8654,97.8119,101.047,127.429,427.336,732.967,813.606
442,167,127.678,140.62,204.584,189.65,107.767,65.2079,83.1276,88.6031,278.254,481.095,1008.98
442,168,88.3542,113.492,162.024,164.762,130.416,90.5942,75.91,80.3899,249.632,611.013,588.364
442,169,74.4167,119.714,139.127,90.0964,153.313,100.798,107.021,146.842,186.664,459.442,764.575
442,170,84.1232,89.3498,150.576,96.3186,106.523,114.238,143.109,225.241,260.832,358.146,785.979
442,171,52.5148,53.5103,141.367,121.207,79.6432,104.034,102.043,193.633,329.026,279.498,470.642
443,143,86.3631,100.798,311.604,306.627,366.359,97.8119,120.212,273.276,334.999,231.214,172.975
443,144,88.3542,229.721,390.501,346.199,451.229,251.872,233.454,386.519,592.844,508.721,327.533
443,145,101.545,332.511,414.394,233.205,290.947,590.356,342.715,477.362,744.167,1058.51,731.722
443,146,108.016,355.657,346.946,181.437,180.193,873.089,398.963,471.14,920.875,1304.16,1278.27
443,147,114.487,304.138,197.366,132.656,152.069,725.002,473.131,486.57,1154.58,1153.58,1561.75
443,148,108.016,160.531,114.238,101.545,124.194,384.528,381.79,429.327,1184.94,1034.86,1289.47
443,149,117.723,95.5719,105.03,129.42,135.642,196.868,263.569,350.679,890.511,1154.58,929.337
443,150,117.723,75.6611,135.145,129.42,154.309,176.46,222.503,353.915,747.402,943.772,884.289
443,151,125.438,128.176,195.375,109.758,149.082,177.455,232.459,455.958,619.226,579.405,807.383
443,154,317.826,289.453,116.478,320.066,255.605,137.633,236.441,330.519,1650.11,751.384,1142.13
443,155,298.413,162.771,91.3409,167.997,166.753,163.02,221.508,218.272,1312.87,1279.52,1062.24
443,157,348.439,153.313,113.243,146.096,171.731,159.038,216.281,405.932,846.707,1613.27,1259.86
443,158,253.614,164.762,125.687,179.197,169.74,181.437,284.476,411.905,1076.18,927.346,1555.53
443,159,270.04,223.499,163.02,210.308,202.841,190.646,392.99,527.139,866.12,950.99,942.528
443,160,271.036,307.373,288.707,285.969,247.392,113.243,292.689,409.914,433.558,1030.63,775.775
443,161,275.516,340.973,371.834,305.631,274.271,84.621,123.198,186.664,707.58,677.714,1193.4
443,162,360.386,287.462,392.741,252.867,278.502,107.021,91.092,150.824,743.171,634.657,1201.37
443,163,319.071,267.552,360.386,241.419,202.841,201.846,115.234,203.837,738.193,1106.54,847.454
443,164,213.543,239.179,336.493,164.762,172.975,176.46,170.237,281.489,947.257,1103.56,1126.7
443,165,199.357,159.535,283.48,141.865,125.189,140.62,186.415,310.111,504.49,854.672,1338.5
443,166,211.303,135.394,215.037,154.309,105.527,127.429,169.242,234.45,395.976,1062.49,807.383
443,167,146.096,157.544,160.033,167.997,91.092,109.012,128.176,127.429,440.527,605.04,941.533
443,168,126.434,182.682,191.144,122.203,116.976,55.9992,80.141,118.22,361.381,540.33,887.276
443,170,69.9367,89.3498,110.256,63.2168,96.3186,110.007,126.185,238.681,253.863,510.712,760.344
443,171,67.6968,84.1232,126.683,65.2079,65.2079,83.6254,132.158,206.077,270.04,503.495,662.035
443,172,67.6968,56.7458,120.46,73.67,68.4434,49.777,84.1232,104.034,283.231,351.177,571.938
443,175,56.9947,55.7503,64.4613,47.7859,48.7815,56.9947,77.9011,82.6299,117.723,148.336,508.721
444,143,202.593,293.684,582.64,523.157,317.826,287.462,278.502,204.832,356.404,190.397,260.832
444,144,164.513,303.142,448.74,420.616,278.502,445.753,619.475,408.918,921.871,431.816,452.224
444,145,184.175,350.43,267.054,259.089,201.846,406.927,737.944,676.221,1166.77,967.168,1451.25
444,146,159.038,341.968,207.819,196.868,213.295,336.493,659.546,965.923,1008.23,1354.18,2737.74
444,147,145.1,201.597,150.576,132.656,175.962,251.872,474.126,1016.94,882.298,1332.78,3048.84
444,148,133.154,93.5808,125.687,134.647,118.967,234.45,366.857,813.854,809.126,1050.3,2506.27
444,149,149.331,60.9769,112.247,185.419,211.303,191.642,438.038,868.858,567.458,807.632,1789.98
444,150,192.886,71.43,154.807,162.771,306.378,212.05,355.657,802.655,731.971,681.696,1240.44
444,151,157.047,182.682,202.593,169.989,313.595,301.898,265.56,539.583,1560.76,459.442,923.115
444,152,270.04,339.977,195.375,212.548,345.701,359.888,365.861,547.547,1693.66,731.971,650.835
444,155,390.75,254.858,222.254,173.971,186.415,329.275,437.042,535.352,1221.53,1076.93,1346.72
444,156,429.825,195.126,161.029,247.641,175.962,302.893,480.099,659.795,1073.19,781.002,1414.41
444,157,364.617,183.677,200.601,219.766,207.072,257.845,450.98,842.476,633.662,1127.95,850.441
444,158,334.253,272.778,263.818,202.095,206.077,315.089,300.653,693.394,724.007,913.16,744.913
444,159,370.092,392.243,302.395,342.964,166.753,346.697,256.601,390.501,926.102,544.561,1027.4
444,160,357.15,354.661,338.733,513.948,246.396,224.246,289.702,428.331,715.794,811.614,683.688
444,161,267.8,326.288,376.065,496.277,292.938,110.007,221.508,404.936,642.621,1135.17,699.865
444,162,254.858,288.458,297.169,326.288,359.141,98.8074,163.269,255.854,1040.84,1019.43,1241.44
444,163,298.413,284.227,229.472,181.437,327.035,124.443,235.445,305.88,883.293,851.685,1316.1
444,164,357.15,310.609,258.592,120.212,167.749,140.62,201.348,344.706,814.352,1259.11,832.023
444,165,347.195,253.863,250.378,87.1098,126.185,138.629,137.136,288.458,1045.82,954.972,988.572
444,166,175.464,202.593,261.827,126.434,82.8788,153.811,148.087,201.846,568.454,904.946,1020.43
444,168,146.096,151.073,177.704,126.434,82.8788,80.3899,136.14,198.859,445.753,590.604,987.576
444,169,166.753,125.936,112.247,73.67,83.8743,80.3899,69.9367,121.207,395.976,626.444,772.54
444,170,105.776,118.718,108.016,55.9992,80.8877,111.998,115.234,167.251,482.339,580.4,611.013
444,171,79.6432,93.5808,98.8074,51.7681,56.9947,88.6031,118.22,174.22,284.227,539.334,675.474
444,173,68.9412,84.1232,78.8966,45.546,58.9858,84.621,65.9546,58.9858,191.89,315.337,663.03
445,142,250.378,206.824,551.529,331.515,251.623,295.676,132.158,113.243,169.491,273.276,299.907
445,145,311.355,367.106,139.127,151.322,225.739,607.778,541.325,876.076,1306.9,2085.16,2280.29
445,146,217.775,300.155,145.349,148.087,142.86,455.709,520.17,864.876,1301.67,2873.38,4367.93
445,147,127.678,148.087,96.5674,113.989,100.55,314.093,577.414,820.077,1100.57,2226.28,4378.14
445,148,114.487,95.5719,128.923,205.081,121.207,398.714,370.839,560.987,932.075,1504.76,2766.36
445,149,154.807,86.1143,127.678,333.755,268.049,445.753,383.781,590.604,1014.46,1067.72,1701.88
445,150,169.989,86.1143,92.5853,374.074,412.9,274.271,442.02,983.096,1073.19,881.302,1186.19
445,151,164.513,144.851,112.247,421.611,386.021,401.701,331.764,990.314,1143.38,1030.63,707.083
445,152,370.092,219.268,148.584,452.722,390.252,481.344,473.131,737.447,1653.1,1396.25,570.943
445,153,611.511,197.366,247.143,372.083,366.359,406.927,498.268,618.977,2177.99,1228.25,1608.79
445,154,595.084,109.261,238.93,213.543,197.615,383.532,329.773,466.162,1506.75,1117.74,2185.96
445,155,376.563,110.256,124.691,150.327,136.638,274.271,331.764,394.732,693.394,1742.2,1080.66
445,156,323.302,162.771,293.933,189.65,193.633,293.684,455.958,508.97,541.076,1515.96,1038.85
445,157,316.831,272.778,303.391,218.521,203.837,230.468,448.989,497.77,459.94,708.327,1950.76
445,158,391.745,318.822,220.263,178.202,214.29,187.659,451.975,598.569,510.712,571.191,1211.82
445,159,428.829,396.474,408.172,207.321,184.175,176.46,427.087,627.191,532.116,635.653,665.27
445,160,349.435,504.49,528.632,309.862,224.743,205.828,263.569,411.905,1058.01,608.026,1244.43
445,161,319.071,593.591,622.213,295.427,255.605,161.029,213.295,453.718,1325.06,784.984,1247.41
445,162,358.146,570.694,565.965,276.76,189.402,233.454,172.229,356.901,851.934,1537.36,886.28
445,163,339.728,405.932,396.723,254.858,210.059,284.476,252.37,344.706,977.87,1334.77,1122.72
445,164,245.152,208.815,295.924,187.659,186.415,191.642,392.99,601.804,687.421,973.39,1317.1
445,165,204.832,143.856,247.143,159.535,156.3,125.438,288.707,494.535,890.511,1225.26,834.014
